prolificid,age,gender,lifesat_2,po_spectrum_scale_1,po_engaged_1,traits_1,traits_2,traits_3,traits_4,traits_5,traits_6,traits_7,traits_8,traits_9,traits_10,traits_11,traits_12,traits_13,traits_14,traits_15,traits_16,traits_17,traits_18,traits_19,traits_20,imagine_traits_1,imagine_traits_2,imagine_traits_3,imagine_traits_4,imagine_traits_5,imagine_traits_6,imagine_traits_7,imagine_traits_8,imagine_traits_9,imagine_traits_10,imagine_traits_11,imagine_traits_12,imagine_traits_13,imagine_traits_14,imagine_traits_15,imagine_traits_16,imagine_traits_17,imagine_traits_18,imagine_traits_19,imagine_traits_20,change_traits_1,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9,values_10,values_11,values_12,values_13,values_14,values_15,values_16,values_17,values_18,values_19,values_20,values_21,values_22,values_23,values_24,values_25,values_26,values_27,values_28,imagine_values_1,imagine_values_2,imagine_values_3,imagine_values_4,imagine_values_5,imagine_values_6,imagine_values_7,imagine_values_8,imagine_values_9,imagine_values_10,imagine_values_11,imagine_values_12,imagine_values_13,imagine_values_14,imagine_values_15,imagine_values_16,imagine_values_17,imagine_values_18,imagine_values_19,imagine_values_20,imagine_values_21,imagine_values_22,imagine_values_23,imagine_values_24,imagine_values_25,imagine_values_26,imagine_values_27,imagine_values_28,change_values_1,goals_1,goals_2,goals_3,goals_4,goals_5,goal_importance_1,goal_importance_2,goal_importance_3,goal_importance_4,goal_importance_5,goal_length_1,goal_length_2,goal_length_3,goal_length_4,goal_length_5,goal_likelihood_6mo_1,goal_likelihood_6mo_2,goal_likelihood_6mo_3,goal_likelihood_6mo_4,goal_likelihood_6mo_5,goal_likelihood_5yr_1,goal_likelihood_5yr_2,goal_likelihood_5yr_3,goal_likelihood_5yr_4,goal_likelihood_5yr_5,goal_likelihood_ever_1,goal_likelihood_ever_2,goal_likelihood_ever_3,goal_likelihood_ever_4,goal_likelihood_ever_5,past_goals_1,past_goals_2,past_goals_3,past_goals_4,past_goals_5,past_goals_imp_1,past_goals_imp_1_TEXT,past_goals_imp_2,past_goals_imp_3,past_goals_imp_4,past_goals_imp_5,past_goals_reason_1,past_goals_reason_1_TEXT,past_goals_reason_2,past_goals_reason_3,past_goals_reason_4,past_goals_reason_5,change_goals_1,events_unrelated_1,events_unrelated_2,events_unrelated_3,unrelated_valence_1,unrelated_valence_2,unrelated_valence_3,unrelated_importance_1,unrelated_importance_2,unrelated_importance_3,unrelated_mem_1,unrelated_mem_2,unrelated_mem_3,events_related_1,events_related_2,events_related_3,related_valence_1,related_valence_2,related_valence_3,related_importance_1,related_importance_2,related_importance_3,related_mem_1,related_mem_2,related_mem_3,events_unrelated_1.1,events_unrelated_2.1,events_unrelated_3.1,events_related_1.1,events_related_2.1,events_related_3.1,prev_unr_1_valence_p_1,prev_unr_1_valence_c_1,prev_unr_1_imp_p_1,prev_unr_1_imp_c_1,prev_unr_2_valence_p_1,prev_unr_2_valence_c_1,prev_unr_2_imp_p_1,prev_unr_2_imp_c_1,prev_unr_3_valence_p_1,prev_unr_3_valence_c_1,prev_unr_3_imp_p_1,prev_unr_3_imp_c_1,prev_rel_1_valence_p_1,prev_rel_1_valence_c_1,prev_rel_1_imp_p_1,prev_rel_1_imp_c_1,prev_rel_2_valence_p_1,prev_rel_2_valence_c_1,prev_rel_2_imp_p_1,prev_rel_2_imp_c_1,prev_rel_event_3_1,prev_rel_3_valence_p_1,prev_rel_3_valence_c_1,prev_rel_3_imp_p_1
5dd7052c7fb58b000eb7c09f,55,1,5,11,7,4,5,5,5,5,5,5,5,5,5,2,1,2,1,2,1,2,1,1,1,8,4,4,4,5,4,4,3,4,4,1,1,8,1,1,1,1,1,1,4,1,4,2,1,5,4,2,7,2,1,1,1,1,1,1,1,4,5,5,2,5,5,1,1,4,4,1,5,4,4,2,1,5,4,2,7,1,1,1,1,1,1,1,1,4,5,5,2,5,5,1,1,4,5,1,5,4,1,Maintain my good health,Remain debt free.,Move to another state.,Increase my income.,Own a house.,7,6,5,6,5,Many years.,I recently became debt free.,Four years.,A few years.,A few years.,7,6,4,5,4,6,6,6,6,5,6,6,6,6,5,,,,,,,,,,,,,,,,,,1,I went grocery shopping.,"I got tested for COVID-19, and the results were negative.",I participated in studies and surveys.,85,95,80,5,6,5,1,6,3,Joe Biden and Kamala Harris were confirmed the winners of the 2020 Presidential election.,President Trump denies the 2020 Presidential election results.,President Trump goes to court to try to overturn the 2020 Presidential election results to his favor.,97,1,1,7,1,1,7,5,5,Voting on election day.,Participating in studies and surveys online.,"Reading about COVID-19 news online, and on TV.",Voting on election day.,President Trump denying the election results.,President Trump trying to change the election results to his favor.,96,98,7,7,90,90,5,5,80,80,6,6,97,97,7,7,1,1,0,0,1,1,0,0
55abb1a5fdf99b501fab62e3,77,1,10,10,9,4,6,6,7,7,7,7,6,7,7,1,1,1,1,1,1,1,1,1,1,3,5,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,6,0,0,6,4,1,6,0,0,0,0,0,0,0,2,6,6,7,4,0,6,0,0,0,6,7,5,1,6,6,6,6,6,4,6,7,7,7,7,7,7,7,6,6,6,6,5,5,6,7,7,6,7,7,6,7,1,retire in 2 years,finish paying medical bills for cataract surgery,successfully manage local food pantry,visit Nepal again,visit Taiwan again,7,7,7,4,4,1 year,1 year,6 months,10 years,40 years,1,1,7,1,1,7,7,7,4,4,7,7,7,5,5,,,,,,,,,,,,,,,,,,1,participated in online meditation session,volunteered at a food pantry,annual medical checkup via telemedicine,100,100,100,6,7,7,7,7,7,President-Elect Biden began naming cabinet appointments,President Trump refused to concede election,GSA Administrator refused to brief Congress on why she won't allow formal transition activities to begin,100,0,11,7,7,7,7,7,7,volunteered at a food pantry,went grocery shopping,had annual physical,I voted,Joe Biden won,Donald Trump spread disinformation,100,100,7,7,50,50,4,4,100,100,7,7,100,100,7,7,100,100,7,7,0,0,7,7
59c843b646f72100019067ce,49,2,0,0,6,3,6,5,6,5,6,5,2,6,6,3,2,3,2,3,4,2,2,2,3,2,5,4,5,4,4,4,8,5,5,8,8,2,8,1,3,8,8,8,2,1,7,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,6,3,7,5,0,0,0,6,0,5,6,7,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,6,4,6,5,1,1,1,7,1,5,6,1,Buy food for Thansgiving.,Start looking for Christmas gifts,Make a dental appointment,Go to the store,Fix dinner,7,7,7,6,6,2 weeks,3 weeks ,3 months,1 day,a few hours,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,call the doctor,complete an application,find out how to add a device,return defective item ,visit cemetary,8,,9,7,9,7,3,,3,3,3,4,1,got vaccinated,Zoom meeting,went to the mall,91,67,88,7,5,4,7,5,5,Steve M has recalled money from the Fed.,Trump has filed lawsuits in several states contesting the election results.,Voter turnout broke a record,0,0,100,7,7,7,7,7,7,CHECKUP/EXAM,MALL SHOPPING,ATTENDED A SMALL GATHERING,"DONALD TRUMP CLAIMS HE GOT 71,000,000 VOTES",JOE BIDEN GETS THE NECESSARY VOTES TO WIN THE ELECTORAL COLLEGE,PEOPLE CELEBRATED IN THE STREETS WHEN THEY LEARNED BIDEN HAD BEEN DECLARED THE WINNER,41,55,7,7,93,93,3,4,91,91,5,5,0,0,7,7,100,100,7,7,100,100,7,7
5dea5ba4446c901777bde897,41,2,7,38,6,4,6,4,6,4,5,5,2,6,6,2,2,3,4,4,2,1,2,1,2,2,5,4,5,4,2,4,8,4,5,1,1,8,3,3,8,8,8,8,8,4,1,1,2,1,1,5,1,5,2,2,2,1,3,4,1,2,1,2,2,4,1,2,2,2,1,1,1,1,2,4,2,2,4,5,5,5,4,3,2,2,3,5,1,2,1,4,6,6,4,2,2,2,1,4,3,2,3,Stay healthy,Be a good mom,Make money,,,7,7,6,,,All my life,8 years,20 years,,,7,7,5,,,7,7,6,,,4,7,6,,,,,,,,,,,,,,,,,,,,2,We moved house.,We are having Thanksgiving vacation.,We went to Costco.,70,90,100,2,7,6,7,7,4,Trump has not conceded.,Courts all over the country are throwing out Trump's lawsuits.,Republicans are threatening our democracy.,25,87,1,6,7,7,7,6,7,Voted,Halloween,Paid rent,Voting,Watching the news,Homeschooling my daughter about our indirect democracy,100,100,6,7,80,85,4,5,100,100,7,7,100,100,7,7,31,25,5,2,89,93,7,7
5c6fb7c3c114eb00018b3154,28,1,2,,1,6,5,7,5,4,4,3,2,5,4,4,3,3,1,2,2,2,2,1,2,6,3,6,4,4,3,2,8,3,4,2,8,2,8,2,8,8,2,1,8,1,0,3,0,0,0,0,0,5,5,2,2,0,4,5,7,3,2,0,1,6,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,6,5,3,1,1,4,5,7,3,1,1,2,6,1,1,1,1,1,1,1,1,1,decrease alcohol consumption,stay level headed,move out of society,,,6,7,4,,,1 year,2 months,3 years,,,7,5,1,,,7,7,3,,,7,7,4,,,,,,,,,,,,,,,,,,,,1,,,,50,50,50,1,1,1,1,1,1,videos shown of voter fraud ,,,37,,,3,,,7,,,,,,Joe Biden won the presidency,Joe Biden gave a speech during the vote counts,Donald Trump gave a speech during the vote counts,50,50,0,0,,,,,,,,,50,50,0,3,50,50,0,0,50,50,0,0
5dc59aea37023940a0860dea,52,1,7,40,7,4,4,4,6,5,6,5,4,6,3,2,3,4,3,3,3,3,1,3,2,3,3,3,5,5,5,4,4,5,2,8,8,2,2,2,2,8,1,8,8,2,2,1,2,1,1,1,6,6,6,4,6,5,6,6,1,2,2,2,2,3,3,0,5,2,5,4,3,1,3,2,2,3,2,2,6,5,6,5,6,5,5,6,2,3,3,4,3,4,3,2,2,3,5,4,4,2,1,Take better care of myself,Appreciate life more moment to moment,Write,Set up a creative enterprise I've had in the back of my mind,Be kinder to everyone,7,6,5,5,6,last few years,"long time, but have been more aware recently that I'm not really doing it",last few years,many years,most of my life,6,5,5,4,5,5,6,5,4,5,5,6,5,4,5,,,,,,,,,,,,,,,,,,1,Car battery died while I was at a store.,Family pet passed.,Spent a few days getting the exterior of house ready for winter.,40,5,65,2,6,4,5,7,4,Donald Trump contesting election result in various ridiculous ways.,Joe Biden started naming cabinet members.,Government Services Agency is refusing to aid transition for new administration.,0,90,0,5,5,4,7,6,6,I voted.,A close family member got enganged/announced marriage plans.,Had a couple of funerals/deaths of family members and friends.,The extended period of vote counting.,"Trump filing several lawsuits, his administration setting a narrative, and his supporters protesting and threatening violence to contest the results.",Many U.S. cities celebrated the election results.,100,100,7,7,95,95,6,6,20,20,6,6,75,75,6,6,5,5,5,6,90,90,5,5
5e2bf2153a9311222d4892c6,20,1,10,0,6,7,7,7,7,7,7,7,4,7,7,1,1,1,1,1,1,1,1,1,1,4,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,5,3,7,7,0,7,5,7,5,2,2,3,5,7,4,3,7,7,0,3,2,5,7,3,2,7,2,2,7,6,7,7,1,7,5,7,4,1,1,1,1,7,1,1,7,7,1,6,1,4,6,1,1,7,4,1,1,Passing My Final,Passing My Freshman Year,Getting Into Graduate School,Doing Good In Graduate School,Getting My dentsitry license,7,7,7,7,7,3 months,3 months,Forever,Forever,Forever,7,7,1,1,1,7,7,7,7,1,7,7,7,7,7,,,,,,,,,,,,,,,,,,4,Math Quiz,Bio Quiz,Moved back home,100,100,100,7,7,7,7,7,7,Stimulus Check,White Supremists,Protests,100,0,0,7,7,7,7,7,7,Black Lives Matter Protest,Dropped a class that was giving me trouble,A roommate of mine had the virus,Trump Get out of office,Biden gets in to office,White Supremacists ,50,50,7,7,0,50,7,7,0,0,7,7,100,100,7,7,100,100,7,7,0,0,7,7
5c2b4b959f18a9000179a141,25,1,6,34,5,5,4,5,6,5,4,2,3,5,3,3,4,3,4,6,4,6,3,2,5,3,3,5,4,3,3,4,2,3,4,2,4,2,3,4,4,4,3,3,4,2,7,1,2,2,0,3,4,1,2,0,0,0,0,0,3,2,1,3,1,2,1,0,1,3,4,1,1,0,7,1,3,2,1,5,5,1,1,1,1,2,1,1,4,3,2,3,1,3,1,1,1,2,5,2,2,1,1,live life,be happy,keep creating,find my smile,be myself,5,6,6,6,5,6 yrs,10 yrs,3 yrs,5 yrs,9 yrs,4,4,5,4,4,5,5,6,5,6,5,6,6,6,6,,,,,,,,,,,,,,,,,,2,watched the ATP finals,watched Tottenham,watched musicals,76,71,60,4,5,4,3,4,5,watched the election coverage,Trump not conceding ,Biden winning,67,22,75,4,3,5,3,3,4,the election,coronavirus,life,counting votes,Trump not making a concession speech,counts going after the day of election,74,62,3,3,21,33,4,4,51,66,4,5,75,64,4,4,17,16,3,3,70,68,5,5
5e206c982d3875371ce68220,46,1,5,83,10,3,4,7,7,4,7,7,4,7,3,4,1,1,1,1,1,1,7,1,2,2,3,6,6,3,6,6,3,6,2,3,1,1,1,1,1,1,6,1,8,1,2,7,7,0,0,0,7,7,7,0,7,7,7,7,4,0,0,7,0,7,0,7,7,7,0,0,0,0,2,7,7,1,1,1,7,7,7,1,7,7,7,7,3,1,1,7,1,7,1,7,7,7,1,1,1,1,1,Get married,Get promoted,Get new car,,,3,7,7,,,25 years?,25 years? 1 year since last promotion,Not sure maybe a year,,,2,4,7,,,2,7,7,,,2,7,7,,,,,,,,,,,,,,,,,,,,1,Someone broke into my home,Another toothache and likely problem,A gust of wind blew out an old window in my home,0,0,0,7,7,7,7,7,7,Biden selects John Kerry as environmental cZar,Trump PA lawsuit thrown out,Biden speculated to pick Blanken for Defense secretary,51,0,0,4,7,7,7,7,7,I made 3 new close friends on Facebook,A drunk driver hit me in my car.,I got a root canal.,Democrats block access to Republican watchers of ballots in PA,Glitch in software give Trump back 6000 votes.,Arizona called too early by Longtime Democrat on Fox News.,100,77,7,5,0,0,7,7,0,56,7,7,0,0,7,7,100,100,7,7,0,0,7,7
5dcef23382a527033b089d39,55,2,8,20,8,4,5,6,6,6,6,6,1,6,5,1,1,1,1,1,1,1,1,1,1,3,4,5,5,5,5,5,1,5,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Finding a way to help animals.,Finding a way to help my community.,Creating more art.,Traveling more.,Helping my daughter with her new business.,6,6,5,5,7,years,months,years,years,months,6,6,7,2,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,1,"My home remodeling was successfully completed, after the bathroom flood last August.",We celebrated my son's 24th birthday.,I signed up for an online fundraising auction to benefit the local food bank.,100,100,100,7,7,7,7,7,7,Trump still refuses to concede.,"Trump tried to bully his way into having a second term, but was unsuccessful.","Biden keeps adding members to his presidential cabinet, and keeps having transition meetings.",0,0,100,4,4,7,7,7,7,Got my house remodeled,Son-in-law is finally expecting his Permanent Resident card in the mail,,Joe Biden won the election,Biden received a record number of votes,There were a record number of votes cast,80,80,7,7,100,100,7,7,50,50,4,4,100,100,7,7,100,100,7,7,100,100,7,7
5b233660648d5b0001b7de87,67,1,7,21,9,5,6,6,7,6,7,7,5,7,6,1,1,1,3,1,1,1,1,1,2,3,5,5,6,6,6,6,5,6,5,1,1,1,1,1,1,1,1,1,1,1,6,7,7,6,6,6,6,7,7,6,7,7,6,7,4,6,7,6,7,7,7,7,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,6,6,7,6,7,7,7,7,7,7,7,6,7,7,1,Get into better shape,lose weight,eat healthy,Help out more,be more diligent,7,6,7,6,6,one year,one year,six months,one year,one year,7,6,6,6,6,7,7,7,7,7,7,7,7,7,6,do some yard work,,,,,7,,,,,,3,,,,,,1,Had dinner with family,Helped someone with an internet problem,Got my car inspected,100,100,100,5,6,7,7,7,6,Recount in Georgia,Lawsuit in Pennsylvania,Trump holds back concession,0,0,0,7,7,7,5,5,7,I have voted,I went to a birthday party for a family member,I watched the election night returns,Joe Biden has Beaten Donald Trump,Trump is contesting the election results,More people voted than ever before,100,100,7,7,100,100,7,7,100,100,7,7,100,100,7,7,100,100,7,7,100,100,7,7
574ce0a57fd0ec000db73aa6,69,2,3,35,10,5,5,6,7,5,6,7,4,7,4,2,1,1,2,3,3,1,2,1,1,4,4,4,6,4,4,6,2,6,3,2,1,1,2,8,3,1,3,1,1,1,7,5,4,2,4,6,7,7,7,7,6,7,7,7,4,0,4,7,5,0,4,6,4,5,7,4,3,4,7,7,4,3,6,6,7,7,7,7,6,7,7,7,4,3,3,7,6,4,4,5,4,5,7,5,4,5,1,Help my adult son be happy,Move to another state,Start a garden,Be able to travel the US,Increase income to live more comfortably,7,7,7,4,7,34 years,5 years,5 years,8 years,10 years,7,7,7,3,5,7,7,7,5,6,7,7,7,5,6,,,,,,,,,,,,,,,,,,1,Watching the election results play out,"Going out for errands, wearing a mask, and social distancing while doing so",Making more money doing online studies,85,90,100,7,7,7,6,4,5,Biden was declared the winner of the 2020 Presidential Election,Biden and Harris gave their celebration speeches,Various lawsuits by the Trump campaign have been filed and struck down questioning the results of the election,100,100,50,7,5,6,7,5,5,Watched the election results,Earned more money through online studies than I expected to,Went out for errands,Final debate between Biden and Trump,Election results trickled in,Biden became the President Elect of the United States,80,100,7,7,100,100,7,7,80,85,7,7,70,80,6,7,75,85,7,7,100,100,7,7
566a19b57da035000fb39b89,32,1,3,48,6,5,4,4,6,4,5,5,6,6,5,3,2,1,1,2,1,3,4,3,2,1,2,1,3,3,2,2,1,3,3,1,2,5,8,3,2,1,4,3,2,2,1,4,7,1,0,0,5,7,7,7,5,7,7,7,6,3,0,1,2,5,4,7,3,6,0,3,0,0,1,1,5,1,1,1,4,5,5,6,5,4,4,7,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,Fiancial Security,Paying off debt,Finding another job,Mental health,Reducing junk food,7,7,7,6,6,14,8,3,2,2,1,1,1,3,4,4,4,6,5,5,4,6,7,5,5,Reading more books,,,,,3,,,,,,5,,,,,,1,Going to the orthodontist,Getting a flu shot,Zoom meeting,64,52,50,7,7,1,1,1,1,Rudy Giuliani press conference,Trump vaccines,Sidney Powell Dominion,80,61,66,7,6,7,4,3,4,Got an exercise bike,reduce social media usage,delete facebook,Voted,Watch the general election,discussion with friend,80,86,3,3,76,77,6,4,100,100,4,5,50,50,4,4,50,19,5,4,72,72,6,5
5de970024172e2000c9dacd2,61,1,5,0,8,5,6,6,6,5,6,6,6,6,3,3,1,1,2,2,1,1,1,1,2,4,5,5,5,4,5,5,4,5,2,1,1,1,1,8,1,1,1,2,8,2,0,0,0,0,3,7,7,0,0,0,0,0,0,0,3,3,0,7,0,5,4,0,0,3,7,0,7,7,1,3,3,1,4,4,7,1,1,1,1,1,1,1,1,4,1,6,1,5,4,1,1,1,6,1,7,7,1,new car,gain weight,meditate,engage in hobby more,,3,5,5,5,,1 year,3 years,5 years,5 years,,1,1,6,6,,7,4,7,7,,7,4,7,7,,,,,,,,,,,,,,,,,,,1,found new relative,visited rick,wore a face mask,100,100,50,5,2,7,7,7,5,Biden won,Trump won't concede,Georgia recount,98,0,100,7,7,7,7,7,5,Drove to Victorville,Went to the Dr.,Grocery shopping,Biden won,Trump whined,Took forever to count the vote,79,80,7,5,100,100,7,7,50,50,5,5,100,100,7,7,0,0,0,0,50,50,4,4
579e1e2b275be6000135af15,44,1,3,0,10,4,7,7,7,1,7,7,1,7,4,4,1,1,3,3,6,3,4,1,4,3,6,6,6,1,6,6,1,6,3,3,1,1,2,2,5,8,2,1,2,1,7,4,0,0,0,7,7,7,7,0,7,4,4,4,0,0,0,7,4,0,0,0,0,7,7,0,7,7,7,7,1,1,1,7,7,7,7,1,7,1,7,7,1,1,1,7,5,1,1,1,1,7,7,7,7,7,1,improve anger control,go back to work,move out of apartment,get married,have a good xmas,7,7,7,7,6,20+ years,3 years,a few months,a few months,a month,4,2,4,7,6,5,5,6,7,7,4,5,5,7,7,none,,,,,3,,,,,,5,,,,,,1,dcs got a report on my son,son got sick,was dogsitting,0,0,50,7,7,4,7,4,6,trump had more lawsuits thrown out,trump tried to get michigan lawmakers to delay certifying results,Joe Biden picking cabinet members,100,0,50,7,7,7,6,7,3,i voted,scouted wedding venues,helped my son with school,mail in voting,trump claimed fraud,trump supporters got arrested with guns,100,100,7,7,100,100,5,6,100,100,7,7,100,100,7,7,0,0,7,7,0,0,7,7
5dd37d08c6588f38120fb465,47,2,6,3,10,5,7,5,6,6,7,6,3,6,4,2,2,5,5,4,5,4,3,1,1,4,6,4,5,5,5,5,2,5,3,8,8,2,3,3,4,3,2,1,1,2,5,7,7,6,0,7,7,7,7,4,7,7,7,7,0,2,4,7,5,0,2,4,1,3,5,5,5,3,6,7,6,6,1,7,7,7,7,5,7,7,7,7,1,3,4,7,4,1,3,4,3,6,7,6,6,4,1,Travel to a new country,Learn a new language,Improve photography skills,Learn to bird by ear,Create a new nonprofit or foundation,5,6,7,6,5,10 years,10 years,2 years,2 years,15 years,1,3,7,7,2,7,6,7,7,5,7,7,7,7,6,,,,,,,,,,,,,,,,,,3,Did volunteer work (wetlands clean-up),Took a short camping trip,Volunteered to text for Georgia runoff,100,90,90,4,2,4,7,7,7,Read daily about election updates,Learned that Georgia certified its election results,Learned that Biden still hasn't been allowed access to key government transition resources,50,100,0,2,3,5,7,7,7,Volunteered to text voters,Voted in 2020 election,Helped a friend move,Voted (by mail),Volunteered to text voters,Stayed up all night watching election returns,90,100,5,5,100,100,6,6,90,100,4,6,100,100,7,7,90,100,5,6,60,80,4,1
599eaf0fbfd73c00010ea24e,41,2,9,0,8,3,5,6,6,5,5,6,4,7,4,3,1,2,2,2,2,1,1,1,1,2,4,5,6,3,5,5,2,5,3,8,1,8,8,8,1,1,1,8,1,1,4,7,5,5,3,6,5,7,5,5,4,4,6,7,3,5,5,5,6,4,5,5,5,5,4,5,5,5,5,7,6,5,4,6,6,7,5,7,5,4,5,7,6,5,5,5,6,5,4,5,5,5,6,6,6,4,1,finish MLiS,eat healthier,help family,finish holiday shopping,prep house for holiday decorating,7,6,7,6,6,5 years,3 years,20 years,one month,two weeks,1,4,5,7,7,7,6,7,7,7,7,6,7,7,7,none,,,,,3,,,,,,5,,,,,,1,dr appt,grocery trip,online xmas shopping,30,50,80,6,5,5,3,1,5,Biden/Harris name cabinet members,Trump loses multiple court cases,Trump continues to refuse to concede,87,85,0,6,6,7,5,5,6,election,Halloween,work,voting,election day,projected Biden win,50,85,7,7,100,100,5,5,50,50,5,5,100,100,7,7,85,85,7,7,100,100,7,7
5dc37cc0380a67285572a9b3,27,1,2,15,7,6,6,6,6,6,6,6,6,7,6,3,2,1,5,2,6,2,2,2,2,5,5,4,4,4,4,5,3,5,5,8,8,8,8,8,3,8,8,8,1,1,1,1,2,2,1,1,6,3,1,1,1,1,1,1,7,1,4,7,1,6,0,1,1,6,7,1,7,6,1,1,1,1,1,1,5,1,1,1,1,1,1,1,2,1,1,7,1,3,1,1,1,1,4,1,1,1,1,own a house,buy a new car,lose weight,stay healthy,pay off debt,6,3,3,6,7,5 years,3 years,1 year,4 years,5 years,1,1,2,2,1,1,1,1,1,1,3,2,2,2,2,,,,,,,,,,,,,,,,,,1,grandfather died,friends moved,lost money,0,0,0,5,3,6,7,6,6,trump lost,republicans are big mad,protests by trumpsters,100,100,0,7,2,2,7,7,2,applied to jobs,lost a tooth,break up,biden won,trump lost,voter fraud,69,4,7,6,0,0,4,3,0,0,6,5,100,100,5,5,100,99,5,5,0,0,7,6
59c86f966a287600011c393e,52,1,3,15,7,5,6,6,6,6,5,6,5,6,5,2,3,2,2,3,2,3,2,1,2,3,5,5,6,5,5,5,3,5,4,1,2,8,1,8,8,2,1,1,8,2,5,5,6,6,6,5,5,6,6,2,5,3,4,1,5,5,1,5,4,6,4,4,3,4,7,4,4,3,5,5,6,6,6,6,6,6,6,4,6,5,6,4,6,5,2,6,5,6,5,6,5,5,7,5,4,4,1,Staying healthy,Maintaining income as self employed working at home.,Foster positive relationships within my extended family.,Managing my diet and staying reasonably active.  Finding creative solutions to life challenges.,"Securing appropriate healthcare in anticipation of eventual inevitable surgery for congenital heart condition, hopefully minimally invasive and safe.",7,6,6,7,7,"33 years, more so in the current reality.",3 years,"34 years, but particularly the last 7","33 years at least, but especially the last 7 years.",6 years,4,6,5,4,2,6,4,4,5,6,6,6,5,6,6,,,,,,,,,,,,,,,,,,1,"Got kitchen sink blockage repaired by maintenance, while observing safe physical distancing and wearing masks..",Completed an in property survey about resolution of maintenance request.,"Watched an extended 2 hour virtual theater video performance by my cousin and her drama therapy group project, forwarded to me by my aunt, revolving around current issues of race, identity, and marginalization.",91,86,76,7,5,6,7,4,7,Latest Trump court challenge to Pennsylvania election results dismissed by Judge.,"Georgia popular vote is called for Joe Biden, but remains within 1 percentage point, triggering a manual recount, and now a second computer recount as requested by Trump administration.",Kamala Harris ancestral village in India celebrates her ascent to the Vice Presidency of the United States.  Jamaican relatives are proud of her as well..,100,50,100,7,6,5,7,7,7,Delivered my completed mail in ballot to the local drop off box.,Grocery shopping at Trader Joe's for the first time since the pandemic.,Phone conversation with my father on my birthday,Delivered my completed mail in ballot to the local drop off box,Listening to Joe Biden and Kamala Harris victory speeches on NPR,Hearing Donald Trumps refusal to concede on November 4,100,100,7,7,100,100,6,6,35,60,7,6,100,100,7,7,100,100,6,6,0,0,7,7
578ba9442fc0d400012c71dc,24,1,3,0,9,4,5,6,7,6,4,5,4,7,3,3,1,3,1,2,2,1,1,1,1,5,5,4,6,4,5,6,5,6,3,8,1,1,1,1,1,1,2,1,1,2,7,0,0,6,0,0,7,0,0,2,0,1,0,0,6,1,5,6,0,6,0,0,0,0,7,0,7,5,7,1,1,7,1,1,7,1,1,2,1,3,1,1,5,2,5,6,1,6,1,1,1,2,7,1,7,6,2,I want to graduate university with my bachelor's degree.,I want to personally confess my feelings to the person I'm love with.,I want to move out of my parents' house into a place of my own.,I want to pursue my creative hobbies in music and sound design.,I want to read all the books in my collection and learn as much as I can from them.,5,7,6,6,6,Since starting university in August 2020,Since mid-October 2020.,Since at least a year ago,Since childhood,"Since summer 2020, early June",1,6,3,6,4,7,7,6,7,7,7,7,7,7,7,I wanted to find out what happened to a dear friend of mine who seemed to have disappeared.,,,,,9,,,,,,3,,,,,,3,I reunited with an old friend and caught up on things with them.,I've made Christmas wish lists for the things my friends and family want.,I've studied for and taken important midterm exams in my university classes.,100,100,90,6,7,7,7,7,3,"Donald Trump and his presidential campaign team have filed lawsuits, disputing the results of the presidential election in several states.","Trump's refusal to concede, as well as GSA's delay in formalizing the election results, has created a need for the incoming Biden-Harris administration to fund their own transition.","Joe Biden has gotten nearly 80 million votes, a historical amount, as states continue processing remaining ballots.",0,0,100,1,5,6,1,7,5,Voting in the US presidential elections,Reconnecting with an old friend I hadn't spoken to in months,Celebrated my birthday,"A Biden campaign event in Texas was cancelled due to ""armed"" Trump supporters attacking the bus.","The Biden campaign launched ""TrumpCovidPlan.com"", a website saying ""Not Found"".",The GOP claims hackers stole $2.3 million from the Trump re-election fund.,100,100,7,7,100,100,6,6,100,100,5,5,0,0,4,4,90,100,1,1,20,20,0,0
